caseid,weight_genpop,weight_oversample,applicant2_treat,party_treat,program_treat,turnout20post,PRES_2020_why_1,PRES_2020_why_2,PRES_2020_why_3,PRES_2020_why_4,PRES_2020_why_5,PRES_2020_why_6,PRES_2020_why_7,PRES_2020_why_8,PRES_2020_why_9,PRES_2020_why_10,PRES_2020_why_11,PRES_2020_why_12,PRES_2020_why_13,PRES_2020_why_14,PRES_2020_why_other,presvote20post,presvote20post_t,turnout16,PRES_2016_why_1,PRES_2016_why_2,PRES_2016_why_3,PRES_2016_why_4,PRES_2016_why_5,PRES_2016_why_6,PRES_2016_why_7,PRES_2016_why_8,PRES_2016_why_9,PRES_2016_why_10,PRES_2016_why_11,PRES_2016_why_12,PRES_2016_why_13,PRES_2016_why_14,PRES_2016_why_other,presvote16post,presvote16post_t,AID_app_1,AID_app_2,AID_app_3,AID_app_4,AID_app_5,AID_app_6,AID_app_7,AID_app_8,AID_app_9,AID_app_10,AID_app_11,AID_app_12,AID_app_13,AID_app_14,AID_app_15,AID_app_16,AID_app_17,AID_app_18,AID_benefits_1,AID_benefits_2,AID_benefits_3,AID_benefits_4,AID_benefits_5,AID_benefits_6,AID_benefits_7,AID_benefits_8,AID_benefits_9,AID_benefits_10,AID_benefits_11,AID_benefits_12,AID_benefits_13,AID_benefits_14,AID_benefits_15,AID_benefits_16,AID_benefits_17,AID_benefits_18,COVID,GEOID,GEOFREE,GOV1,PRD1,PRD2,PRD3,PRD4,PRD5,GOV2,SE1,SE2,SE3,SE4,FT_REP,FT_REP_dk_flag,FT_DEM,FT_DEM_dk_flag,FT_WELFARE,FT_WELFARE_dk_flag,FT_AID,FT_AID_dk_flag,FT_BLACK,FT_BLACK_dk_flag,FT_WHITES,FT_WHITES_dk_flag,FT_BUREAU,FT_BUREAU_dk_flag,FT_TRUMP,FT_TRUMP_dk_flag,FT_BIDEN,FT_BIDEN_dk_flag,APP_1_amt_1,APP_2_amt_1,STATE_amt_1,FT_PROG_1,FT_PROG_1_dk_flag,PARTICIPATE_PROG,VOTE_GOV,REELECT_GOV,birthyr,gender,race,educ,marstat,employ,faminc_new,household_size,lowinc,lowinc_borderline,child18,pid3,pid7,inputstate,inputzip,urbanicity2,votereg,ideo5,newsint,religpew,pew_churatd,pew_bornagain,pew_religimp,pew_prayer,starttime,endtime
1775450439,0.829859221381795,NA,7,2,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,__NA__,1,__NA__,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,__NA__,1,__NA__,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,1,2,2,1,2,2,2,2,2,2,2,2,4,2,"Housing and amenities away from, but close to a major city.",5,6,1,1,6,6,3,1,3,1,2,1,0,100,0,50,0,50,0,100,0,100,0,1,0,1,0,100,0,750,750,0,100,0,1,1,1,1953,1,1,5,3,1,11,1,2,NA,2,1,1,4,85225,3,1,2,1,10,6,2,4,7,2022-04-07T00:39:49Z,2022-04-07T00:50:58Z
1775461691,0.285098073652445,NA,2,3,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,__NA__,3,__NA__,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,__NA__,2,__NA__,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,1,2,1,1,2,2,2,2,2,2,2,2,4,1,"horses, cows, trees",3,5,3,2,5,5,4,3,3,3,3,51,0,7,0,35,0,32,0,51,0,85,0,21,0,13,0,1,0,749,751,0,31,0,4,5,5,1949,2,1,6,3,5,9,1,2,NA,2,2,7,42,17350,4,1,5,1,1,3,2,1,3,2022-04-07T00:45:47Z,2022-04-07T00:53:40Z
1775461657,0.884553805109459,NA,4,2,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,__NA__,1,__NA__,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,__NA__,1,__NA__,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,Neighborhoods and locally owned stores and restaurants,2,5,2,2,4,5,5,2,3,2,3,24,0,77,0,58,0,55,0,55,0,64,0,23,0,1,0,79,0,700,700,100,66,0,1,1,2,1986,2,1,6,3,1,5,1,2,NA,2,1,1,21,40504,2,1,1,1,11,4,1,1,3,2022-04-07T00:45:34Z,2022-04-07T00:54:14Z
1775449447,1.34560287328032,NA,1,3,4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,__NA__,2,__NA__,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,__NA__,2,__NA__,2,2,2,2,2,2,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,1,2,2,2,2,2,2,2,2,1,2,Independent,1,6,6,2,5,6,1,1,1,1,1,49,0,2,0,53,0,51,0,51,0,52,0,2,0,100,0,3,0,748,752,0,26,0,5,1,6,1951,1,1,5,3,5,8,1,2,NA,2,3,4,17,60443,3,1,5,1,11,4,2,1,1,2022-04-07T00:38:19Z,2022-04-07T00:54:33Z
1775461931,1.49842230263902,NA,3,2,4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,__NA__,2,__NA__,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,__NA__,2,__NA__,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,3,2,"Living on a lot with some privacy, in a place with low crime and friendly neighbors.",3,6,3,2,6,6,3,2,3,2,2,95,0,30,0,26,0,25,0,90,0,95,0,30,0,100,0,5,0,450,450,600,25,0,6,1,6,1955,1,1,4,6,5,5,2,2,NA,2,2,7,45,29585,3,1,5,1,9,6,2,4,7,2022-04-07T00:47:19Z,2022-04-07T00:55:21Z
1775456465,1.72020603414908,NA,3,1,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,__NA__,2,__NA__,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,__NA__,2,__NA__,2,2,2,2,2,2,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,1,2,2,2,2,2,2,2,2,3,2,"Neighborhoods with houses, trees, sidewalks, and restaurants and shopping near by. This is the environment that I'm most comfortable living in.",1,4,4,4,2,3,3,2,4,3,3,95,0,4,0,30,0,11,0,75,0,98,0,8,0,75,0,5,0,750,750,0,1,0,1,6,6,1949,2,1,5,1,5,4,2,2,2,2,2,7,12,33624,3,1,4,1,1,2,1,1,3,2022-04-07T00:41:52Z,2022-04-07T00:56:12Z
1775448433,1.20438565820083,NA,3,2,4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,__NA__,2,__NA__,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,__NA__,2,__NA__,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,1,2,2,1,2,2,2,2,2,2,2,2,1,2,Outside a city but not in the country,2,5,1,1,6,5,4,2,5,3,2,88,0,18,0,79,0,60,0,61,0,98,0,27,0,97,0,1,0,750,750,0,41,0,5,3,3,1945,2,1,3,3,5,10,3,2,NA,2,2,7,41,97317,3,1,4,1,1,5,1,2,3,2022-04-07T00:31:57Z,2022-04-07T00:56:17Z
1775461539,1.53883394353752,NA,1,1,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,__NA__,2,__NA__,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,__NA__,2,__NA__,1,2,2,2,2,2,1,2,2,2,2,1,2,2,2,2,2,2,1,2,2,2,2,2,1,2,2,1,2,1,2,2,2,2,2,2,3,3,Quiet.,3,4,4,3,4,4,1,3,3,3,3,97,0,5,0,27,0,51,0,75,0,51,0,13,0,100,0,3,0,801,699,0,32,0,6,1,6,1952,1,1,3,1,5,3,2,1,NA,2,2,7,46,57701,3,1,5,1,1,2,1,1,1,2022-04-07T00:44:52Z,2022-04-07T00:58:40Z
1775462453,0.191981623865636,NA,5,3,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,__NA__,3,__NA__,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,__NA__,3,__NA__,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,3,2,"Close enough to necessities and shopping, but not too close.",3,5,4,1,6,6,2,2,5,3,4,32,0,6,0,70,0,52,0,92,0,92,0,14,0,52,0,4,0,750,750,0,2,0,6,2,4,1960,2,1,3,4,5,97,1,3,NA,2,3,4,37,27830,4,1,3,2,2,6,2,2,8,2022-04-07T00:50:35Z,2022-04-07T00:58:59Z
1775462077,0.915566494535822,NA,2,3,4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,__NA__,1,__NA__,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,__NA__,1,__NA__,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,1,2,1,1,2,2,2,2,2,2,2,2,1,2,Someone who lives on the outskiters of a large city,4,6,5,3,5,6,4,3,2,4,3,51,0,70,0,25,0,23,0,78,0,75,0,34,0,2,0,72,0,560,555,385,NA,1,6,1,3,1955,2,1,3,1,5,6,1,2,NA,2,3,4,29,63138,3,1,4,1,1,7,1,1,1,2022-04-07T00:48:16Z,2022-04-07T00:59:29Z
1775461937,0.79184159486993,NA,5,3,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,I'm green card holder,6,__NA__,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,I'm green card holder,7,__NA__,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,4,2,I never lived city in my life.,4,4,3,3,3,4,5,3,3,3,4,NA,1,12,0,NA,1,NA,1,NA,1,NA,1,NA,1,80,0,12,0,500,500,500,70,0,4,4,4,1970,2,7,3,1,7,7,4,2,NA,1,2,6,39,43123,3,2,4,2,7,5,2,3,6,2022-04-07T00:47:21Z,2022-04-07T01:00:54Z
1775462495,1.13164151030747,NA,4,1,4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,__NA__,1,__NA__,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,__NA__,1,__NA__,1,2,2,2,2,2,1,1,2,1,2,2,2,2,2,2,2,2,1,2,2,2,2,2,1,1,2,1,2,2,2,2,2,2,2,2,3,3,That is just were I live now,5,4,5,3,5,5,6,1,3,2,2,8,0,100,0,71,0,77,0,82,0,50,0,1,0,3,0,80,0,796,514,190,38,0,5,5,5,1955,1,1,4,5,5,7,4,2,NA,1,1,1,41,97214,1,1,2,1,2,5,2,3,3,2022-04-07T00:50:48Z,2022-04-07T01:01:20Z
1775462715,1.72020603414908,NA,2,2,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,__NA__,2,__NA__,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,__NA__,2,__NA__,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,1,2,2,1,2,2,2,2,2,2,2,2,3,2,"like being in with people, but not too congested",3,6,3,2,6,6,5,1,3,2,1,74,0,32,0,55,0,58,0,52,0,52,0,33,0,60,0,2,0,750,750,0,NA,1,1,3,4,1949,2,1,5,1,5,11,2,2,NA,2,2,6,12,32118,2,1,3,1,2,2,2,1,1,2022-04-07T00:52:04Z,2022-04-07T01:01:46Z
1775464689,0.28405138852107,NA,3,1,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,__NA__,5,__NA__,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,__NA__,6,__NA__,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,2,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,4,2,Outside a large metropolitan area.,3,6,3,2,6,6,2,1,1,1,1,1,0,76,0,85,0,79,0,100,0,93,0,NA,0,1,0,71,0,750,750,0,89,0,1,1,6,1954,2,1,3,1,7,3,11,1,NA,1,4,4,6,93004,3,1,1,1,12,6,2,4,1,2022-04-07T00:54:47Z,2022-04-07T01:02:10Z
1775458255,0.388103911625618,NA,5,1,4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,__NA__,5,__NA__,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,__NA__,7,__NA__,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,4,3,"Living in a large city with a lot of opportunities of things to do, shopping, and entertainment.",1,5,2,2,6,6,6,2,3,2,2,76,0,10,0,52,0,48,0,98,0,56,0,9,0,100,0,5,0,736,0,764,5,0,6,1,6,1951,2,1,5,1,5,11,2,2,NA,2,2,7,37,27103,2,1,5,1,1,2,1,1,1,2022-04-07T00:42:26Z,2022-04-07T01:02:12Z
1775462405,1.49842230263902,NA,4,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,__NA__,2,__NA__,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,__NA__,2,__NA__,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,3,1,Sparsely populated with no neighbors in sight,1,6,5,2,6,6,1,2,2,3,1,72,0,21,0,78,0,80,0,90,0,93,0,51,0,84,0,9,0,900,600,0,11,0,6,6,6,1952,1,1,4,1,5,9,2,2,NA,2,3,5,47,37865,5,1,5,1,1,2,1,1,2,2022-04-07T00:50:23Z,2022-04-07T01:02:31Z
1775462179,1.2319816615912,NA,3,1,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,__NA__,2,__NA__,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,__NA__,2,__NA__,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,3,2,Don’t live in the “city center.”,2,5,2,2,5,5,1,2,2,2,2,91,0,4,0,76,0,77,0,82,0,99,0,11,0,100,0,3,0,750,750,0,54,0,1,1,1,1957,1,1,6,1,6,9,2,2,NA,2,2,7,54,26105,2,1,5,1,3,2,2,1,1,2022-04-07T00:49:00Z,2022-04-07T01:03:12Z
1775461551,1.03419932860039,NA,6,2,4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,__NA__,2,__NA__,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,__NA__,2,__NA__,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,1,2,2,1,2,2,2,2,2,2,2,2,3,1,Having an Ozark farm background and a career in Agribusiness although I live in a fringe urban area now,3,6,5,3,6,6,2,1,3,1,3,100,0,1,0,69,0,69,0,69,0,100,0,25,0,100,0,1,0,766,2,732,1,0,6,1,6,1943,1,1,5,1,5,97,2,3,NA,2,2,7,29,64152,1,1,5,1,1,5,2,3,7,2022-04-07T00:44:55Z,2022-04-07T01:03:59Z
1775461849,1.19536186331932,NA,7,1,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,__NA__,1,__NA__,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,__NA__,1,__NA__,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,1,2,2,1,2,2,2,2,2,2,2,2,1,2,"Lots of trees, bushes, flowering plants, vegetable garden and a nice yard.",4,6,3,2,5,6,3,3,3,3,2,28,0,98,0,87,0,74,0,100,0,100,0,29,0,2,0,84,0,750,750,0,100,0,1,2,2,1948,2,1,5,1,5,97,2,3,NA,2,1,1,13,30102,3,1,2,1,1,5,2,3,2,2022-04-07T00:46:46Z,2022-04-07T01:03:59Z
1775462681,0.645894687362303,NA,5,1,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,__NA__,1,__NA__,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,__NA__,1,__NA__,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,Live near a large city,5,3,5,5,3,1,2,2,5,3,3,2,0,96,0,95,0,95,0,95,0,72,0,19,0,1,0,98,0,700,700,100,88,0,1,1,2,1957,1,1,5,1,1,12,2,2,NA,2,1,1,6,95116,3,1,2,1,1,5,2,3,3,2022-04-07T00:51:53Z,2022-04-07T01:04:35Z
1775465003,1.28198510613166,NA,3,2,4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,__NA__,2,__NA__,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,__NA__,2,__NA__,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,1,2,2,1,2,2,2,2,2,2,2,2,1,1,Living in the country,2,4,3,3,4,4,2,3,4,3,3,90,0,52,0,51,0,NA,1,80,0,91,0,52,0,90,0,7,0,693,697,110,NA,1,6,6,3,1947,1,1,3,1,5,5,2,2,NA,2,2,7,42,18078,5,1,5,1,11,6,2,4,7,2022-04-07T00:56:54Z,2022-04-07T01:05:56Z
1775462471,0.8962768623735,NA,6,3,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,__NA__,1,__NA__,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,__NA__,7,__NA__,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,3,1,My closest neighbor is 0.5 miles away. I live on 30 acres in nature in solitude,4,5,2,2,5,5,4,2,3,2,2,11,0,77,0,60,0,66,0,41,0,80,0,51,0,NA,0,65,0,500,500,500,61,0,2,2,2,1953,2,1,6,3,5,11,2,2,NA,2,3,3,37,27283,5,1,2,1,11,5,2,2,2,2022-04-07T00:50:41Z,2022-04-07T01:06:25Z
1775464561,1.11428808525313,NA,6,1,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,__NA__,1,__NA__,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,__NA__,7,__NA__,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,4,1,Farmer & isolated,3,4,4,3,3,4,3,3,3,3,3,13,0,46,0,31,0,37,0,50,0,48,0,43,0,1,0,50,0,592,608,300,NA,1,3,3,4,1953,2,1,5,1,4,97,2,3,NA,2,1,2,30,59718,5,1,4,1,10,6,2,4,6,2022-04-07T00:53:59Z,2022-04-07T01:06:35Z
1775451381,0.762826825464219,NA,2,2,4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,__NA__,1,__NA__,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,__NA__,7,__NA__,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,1,2,2,1,2,2,2,2,2,2,2,2,1,3,"large population, close to shopping and services",4,6,2,2,1,6,3,2,4,2,1,30,0,79,0,97,0,94,0,100,0,94,0,10,0,1,0,95,0,900,500,100,NA,1,5,2,2,1949,2,1,6,3,5,7,1,2,NA,2,1,2,27,55435,1,1,2,1,2,2,2,1,1,2022-04-07T00:40:12Z,2022-04-07T01:06:46Z
1775453495,0.956227199543205,NA,7,2,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,__NA__,1,__NA__,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,__NA__,1,__NA__,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,1,2,2,1,2,2,2,2,2,2,2,2,3,2,Neighbors,3,6,1,1,6,6,3,3,3,3,3,27,0,99,0,90,0,90,0,95,0,98,0,49,0,2,0,91,0,749,751,0,100,0,1,1,1,1941,2,1,6,1,5,4,2,1,1,2,1,1,37,28791,4,1,1,1,12,4,2,1,3,2022-04-07T00:40:55Z,2022-04-07T01:06:52Z
1775462327,0.749613539512132,NA,6,2,4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,__NA__,1,__NA__,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,__NA__,1,__NA__,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,1,2,1,1,2,2,2,2,2,2,2,2,4,3,I can walk to stores and throughout the neighborhood. My neighborhood is a community that looks out for each other,3,5,2,2,5,5,4,2,3,2,2,33,0,92,0,78,0,72,0,90,0,65,0,71,0,2,0,94,0,890,610,0,NA,1,3,1,1,1940,2,1,6,1,5,15,2,2,NA,2,1,1,29,63040,3,1,2,1,1,5,2,3,5,2022-04-07T00:49:54Z,2022-04-07T01:07:39Z
1775461469,1.20438565820083,NA,1,3,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,__NA__,2,__NA__,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,__NA__,2,__NA__,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,1,2,2,1,2,2,2,2,2,2,2,2,3,1,Going horseback riding and enjoying the open spaces.,5,6,6,2,6,6,2,2,4,3,2,100,0,6,0,78,0,42,0,91,0,100,0,27,0,82,0,3,0,750,750,0,42,0,6,5,6,1947,2,1,3,1,5,8,2,2,NA,2,2,7,4,85331,3,1,5,1,2,6,2,2,3,2022-04-07T00:44:29Z,2022-04-07T01:07:44Z
1775464609,0.175860869757147,NA,1,3,4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,__NA__,5,__NA__,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,__NA__,3,__NA__,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,lawns and trees,4,6,3,2,6,6,4,3,3,3,3,25,0,25,0,50,0,50,0,50,0,50,0,50,0,5,0,20,0,750,750,0,50,0,5,5,5,1957,2,1,4,5,1,4,1,2,NA,2,3,4,41,97035,3,1,3,1,11,5,2,4,6,2022-04-07T00:54:15Z,2022-04-07T01:08:02Z
1775462393,1.02025100470551,NA,7,2,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,__NA__,2,__NA__,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,__NA__,2,__NA__,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,1,2,2,1,2,2,2,2,2,2,2,2,3,1,Live out in the country!,2,NA,3,2,6,6,2,3,NA,4,3,71,0,4,0,42,0,52,0,100,0,99,0,12,0,90,0,1,0,750,750,0,26,0,3,1,6,1941,1,1,3,1,5,5,2,2,NA,2,3,5,5,72167,5,1,5,1,1,1,1,1,1,2022-04-07T00:50:20Z,2022-04-07T01:08:42Z
1775464623,1.14678598743519,NA,2,3,4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,__NA__,2,__NA__,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,__NA__,2,__NA__,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,4,1,Quiet surroundings. Friendly people. Good neighbors,3,1,2,2,6,4,1,2,3,2,2,51,0,4,0,12,0,60,0,80,0,90,0,3,0,100,0,4,0,0,0,1500,22,0,6,1,5,1937,2,1,3,4,5,97,1,3,NA,2,2,6,17,62959,4,1,4,3,1,6,2,1,3,2022-04-07T00:54:22Z,2022-04-07T01:08:50Z
1775462289,1.7415815949257,NA,7,2,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,__NA__,2,__NA__,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,__NA__,2,__NA__,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,1,1,1,1,2,2,2,2,2,2,2,2,3,2,"Light traffic, familiar neighbors, more green space",5,3,3,4,NA,4,4,2,4,3,3,56,0,12,0,47,0,51,0,51,0,50,0,27,0,77,0,27,0,700,700,100,3,0,2,1,5,1945,2,1,5,1,5,9,2,2,NA,2,3,5,36,12538,4,1,4,1,2,2,2,1,1,2022-04-07T00:49:40Z,2022-04-07T01:09:10Z
1775465297,1.39657194641469,NA,2,3,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,__NA__,2,__NA__,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,__NA__,2,__NA__,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,"gardening,",5,6,6,2,6,6,1,2,3,3,2,71,0,3,0,31,0,50,0,75,0,76,0,2,0,81,0,3,0,750,750,0,2,0,5,5,5,1970,1,1,3,1,1,97,5,3,NA,2,2,7,26,48161,4,1,5,1,1,5,1,1,1,2022-04-07T00:58:48Z,2022-04-07T01:10:36Z
1775449747,1.03133989896704,NA,6,3,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,__NA__,1,__NA__,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,__NA__,1,__NA__,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,1,2,2,1,2,2,2,2,2,2,2,2,1,1,"I moved to 5 acres because I had a horse, then later got a 2nd horse. The horses are long gone, but I stay out here because I like the space. EG A neighbor's house wall is not a mere 20 feet from my house wall (as 2 in-town friends have). I can look out the window and see acres of unimproved land that host wild animals, rather than a small patch of sterile grass. I have a well, and much prefer the taste of the natural water to the treated water in town. I don't actually DO much with my land and space -- but I appreciate the feeling of mental peace I get out here, much more than I ever did when living in even a small town. (35,000 people at the time I moved.)",3,5,3,2,5,5,3,2,3,3,3,5,0,95,0,85,0,85,0,95,0,76,0,40,0,1,0,95,0,750,750,0,100,0,1,1,1,1952,2,1,6,5,5,8,1,2,NA,2,1,1,35,88242,5,1,1,1,11,6,2,4,7,2022-04-07T00:39:45Z,2022-04-07T01:10:51Z
